(-7908.237,73.471)
(-1739.673,7294.279)
(475.432,-4222.156)
(-6865.938,-3809.075)
(-2504.297,-4613.757)
(846.684,2197.092)
(8205.093,-1957.653)
(-885.136,-367.576)
(-6540.779,-5004.103)
(7240.764,7150.140)
(881.702,346.712)
(-274.438,248.483)
(55.173,-6646.673)
(344.650,9714.073)
(-2010.597,2535.693)
(3368.475,-457.180)
(-5102.097,-2248.683)
(391.009,4081.371)
(-7789.808,-1071.847)
(6898.760,1238.659)
(-3639.792,-3650.430)
(-9070.155,3457.360)
(5952.948,-4738.068)
(-4505.202,-4982.547)
(5121.705,-4901.068)
(-322.593,3974.972)
(5178.176,2775.338)
(-7.319,-6256.118)
(-1798.954,7091.413)
(-273.465,-2099.219)
(-3778.892,-6829.551)
(10476.970,5170.652)
(520.470,628.088)
(-4665.913,-598.253)
(7581.751,-339.181)
(-3210.383,10215.453)
(-4756.822,-687.014)
(214.388,-5854.793)
(234.170,3616.363)
(-1039.245,-1799.980)
(1002.967,3435.775)
(-4138.506,1191.010)
(80.867,-3365.021)
(-7868.744,-1261.021)
(1834.967,-3188.861)
(7747.116,-5367.752)
(-163.438,2226.787)
(-4268.147,1551.549)
(3207.923,1833.673)
(-835.491,-5971.822)
(-2674.631,-630.844)
(6369.399,356.343)
(-2979.197,-2807.336)
(6418.653,-23.138)
(-7472.190,3103.544)
(9916.325,-7365.569)
(-5623.184,2033.154)
(7903.703,700.402)
(3673.412,515.944)
(-5485.518,-1630.284)
(7707.259,-513.027)
(887.971,7051.898)
(2003.952,2607.284)
(-113.162,-321.607)
(-2285.570,-1337.461)
(-4807.125,4844.072)
(3431.206,-768.406)
(1176.541,-2946.445)
(3229.939,-239.101)
(-1933.971,1288.241)
(1413.489,1012.244)
(1527.126,-822.780)
(1723.951,9403.444)
(-1197.069,115.006)
(-4545.753,-5194.759)
(-1736.659,-4337.663)
(3280.030,6915.172)
(2374.949,-1249.247)
(649.011,-4754.815)
(949.084,2788.977)
(1311.485,398.410)
(1549.286,-1404.794)
(458.804,-2244.440)
(5930.237,6640.475)
(4307.110,823.378)
(4693.830,235.177)
(-4173.200,6760.145)
(-148.953,4355.184)
(1015.436,7320.406)
(-917.804,-979.218)
(-1570.548,308.091)
(-127.829,5725.010)
(-431.547,885.293)
(-7111.182,7012.340)
(-2307.444,3465.340)
(62.380,-7396.292)
(131.065,4338.646)
(-4730.003,3057.642)
(-7739.253,1460.068)
(-2719.287,-1127.084)
(2969.048,-2098.391)
(-3868.341,-5510.192)
(-1468.910,5585.980)
(-3956.389,-5939.337)
(833.449,-1267.045)
(-54.450,-3987.297)
(8427.991,4969.460)
(-3677.649,1329.752)
(-4546.891,-9494.600)
(1965.229,10333.424)
(-858.274,-1873.320)
(5930.646,2680.522)
(-9022.055,-5727.364)
(-1437.425,985.005)
(-784.095,953.995)
(7686.650,-4450.170)
(-223.691,1403.786)
(447.256,650.679)
(-932.628,9448.505)
(-7529.505,111.551)
(3149.376,-7620.207)
(-1147.738,416.457)
(-4142.699,4246.615)
(-3878.375,-253.525)
(2821.578,-7056.816)
(3069.970,-6939.937)
(2160.702,1160.413)
(594.600,9578.474)
(4553.745,-899.905)
(-5229.149,1958.687)
(-3111.233,-2484.042)
(924.113,4672.639)
(-6746.049,-5135.164)
(5979.957,-3066.948)
(-2800.455,-1256.866)
(2886.766,5348.908)
(-610.731,-6793.907)
(3656.578,-452.396)
(-0.848,2416.346)
(-83.542,4289.303)
(-1115.129,-2325.203)
(1291.795,749.697)
(5700.194,-2180.100)
(-1865.798,8080.780)
(-8455.962,1442.596)
(-3869.306,-5678.452)
(9983.682,-2569.704)
(3060.733,4960.686)
(-3252.524,459.609)
(-2582.692,1143.526)
(-4154.976,-987.378)
(3535.021,5740.168)
(6581.253,-2522.084)
(-5022.234,2386.765)
(-10023.165,-1649.679)
(-544.416,4022.765)
(5736.455,-7832.227)
(2134.593,5455.994)
(-438.041,-129.435)
(-5604.420,3154.744)
(-3780.688,139.882)
(-1465.622,42.166)
(-3163.845,-2964.214)
(89.645,-5801.068)
(4891.675,281.860)
(2640.725,1768.298)
(-12063.368,-911.744)
(4292.280,-887.928)
(292.964,-4533.038)
(9980.484,3406.916)
(-2021.594,-5907.691)
(-6372.580,5614.679)
(3448.160,5624.898)
(3049.388,-3104.159)
(-3445.168,799.420)
(1270.730,1158.939)
(-8308.649,3783.493)
(-925.167,-6299.480)
(-199.292,-3537.170)
(4940.346,-2492.733)
(1982.284,6533.468)
(6440.059,-5051.800)
(-4593.516,7379.901)
(-3083.555,3419.659)
(-7031.995,5595.739)
(366.736,-5699.032)
(2153.680,-3123.981)
(-4625.243,-2149.387)
(-3154.540,6334.504)
(-4144.769,240.184)
(-6600.495,-5290.414)
(4702.933,-9704.163)
(614.067,-3368.535)
(1333.063,-1789.391)
(-2172.919,-13.171)
(8075.499,-2044.204)
(-50.423,2348.581)
(7176.743,792.100)
(-11691.475,-4842.298)
(3895.455,5297.735)
(3385.212,-845.967)
(-3550.925,-443.399)
(-3212.196,-1519.100)
(5265.001,-3200.156)
(-293.623,218.827)
(-8349.248,-4312.440)
(2994.452,-246.005)
(12286.832,-4171.307)
(-2334.223,631.710)
(-676.264,-5547.244)
(6962.939,1775.449)
(1072.388,3851.442)
(8316.123,3404.193)
(-2739.454,2751.075)
(-1020.610,-1085.808)
(124.651,1814.452)
(-2509.737,1513.687)
(3480.470,5425.511)
(-965.830,-897.626)
(-2847.245,-5268.437)
(-247.237,-2845.420)
(3169.016,6854.236)
(3738.111,3402.322)
(-5507.044,-3380.481)
(2643.754,-2636.134)
(141.906,-4218.492)
(3702.621,6482.185)
(10476.528,1865.450)
(1965.799,9586.696)
(-8051.138,3161.009)
(-7277.550,1380.193)
(7192.008,7432.658)
(-9579.695,3461.821)
(-4845.251,246.394)
(-3743.262,-7806.408)
(-7831.950,3147.854)
(2007.347,3412.836)
(-2465.769,-9116.300)
(-3857.862,-990.313)
(2590.014,-6312.331)
(-2435.936,4066.866)
(1535.017,-2725.237)
(288.896,2584.766)
(677.127,-5969.709)
(-2651.853,-488.668)
(1450.669,5999.970)
(-3585.043,1107.763)
(-6383.999,-4288.268)
(-5247.569,-6116.034)
(7760.726,-9214.085)
(2411.158,2373.991)
(1500.459,-307.655)
(-1326.092,968.427)
(-5040.813,-2946.835)
(7236.675,-4996.473)
(4105.282,-1342.331)
(1105.555,-3549.654)
(-2173.939,7428.750)
(5664.859,3886.329)
(121.786,-6145.869)
(-2574.705,2532.438)
(-4473.196,-2013.716)
(206.075,4188.584)
(-151.068,-8854.160)
(4744.827,-657.645)
(-2223.448,-6235.277)
(898.989,381.304)
(6295.562,689.735)
(5837.321,-5146.874)
(311.235,-1582.220)
(12447.419,4347.864)
(-6013.169,7651.312)
(3670.908,-63.738)
(7505.882,133.644)
(-2019.451,7579.294)
(-6789.584,1402.150)
(-410.101,6601.423)
(-1047.312,-3971.109)
(-570.560,-3950.178)
(7119.673,-2102.525)
(-4667.087,3807.341)
(2174.154,8560.038)
(1581.822,4232.062)
(-3200.705,-5976.765)
(-5273.461,-3429.940)
(930.303,5609.587)
(1896.273,384.332)
(1452.188,872.921)
(1060.176,-853.811)
(-589.166,4179.311)
(-7172.236,1191.067)
(807.814,3696.787)
(-7387.407,-1076.605)
(1607.244,-4044.813)
(1161.571,-244.188)
(-5224.489,-4733.051)
(-4717.955,61.493)
(9414.192,-1377.775)
(-2146.057,1976.698)
(-2168.244,-5557.696)
(2752.130,-2598.310)
(4509.614,2642.744)
(-1720.209,770.955)
(-4882.279,4791.643)
(9195.213,-3443.273)
(-3015.228,-47.741)
(-4786.913,2317.971)
(-4098.620,-397.905)
(3937.688,-1527.584)
(-1675.755,-912.952)
(-2760.860,-1061.899)
(-594.515,-7593.808)
(3324.967,-2616.639)
(5822.911,-954.480)
(-1885.635,3418.545)
(4834.701,1657.530)
(1725.468,-1108.329)
(-1890.178,-9492.450)
(4956.201,7670.368)
(1356.551,5221.770)
(5135.093,1879.792)
(-1199.084,-1453.558)
(-6023.328,4903.638)
(-1660.578,-758.107)
(3188.411,-434.994)
(-2202.942,-4281.815)
(6928.440,4182.160)
(-3584.616,5796.272)
(2298.106,-3534.265)
(-4526.065,-2052.648)
(-476.751,9343.359)
(150.549,2136.826)
(495.228,-6686.906)
(-8836.051,2061.664)
(2442.917,-187.354)
(-6993.440,-3082.238)
(11184.106,-4317.018)
(-5827.177,4190.644)
(-3508.482,-785.365)
(4942.014,-5105.244)
(1367.606,-2439.739)
(-3705.466,-6.724)
(990.762,1573.632)
(9564.481,577.081)
(-1415.379,-4497.969)
(-2661.385,6096.030)
(-2259.660,-6174.918)
(1685.578,2574.411)
(8507.189,-1460.812)
(4572.897,5022.562)
(-5468.595,-220.058)
(-7918.932,3235.181)
(1646.671,-4093.953)
(7213.344,1535.473)
(114.692,-1470.540)
(-87.335,1176.484)
(-5607.155,60.896)
(1997.815,-288.106)
(5572.899,-2063.546)
(2558.970,3469.621)
(-734.907,-530.699)
(-2723.865,3403.948)
(2619.222,-2048.556)
(-799.134,2201.318)
(3466.866,984.987)
(68.708,3342.387)
(-860.231,-1389.820)
(-2107.112,2581.940)
(2557.977,4584.486)
(-7121.334,-3199.337)
(8346.735,628.893)
(-4969.058,8479.217)
(-6626.900,-7625.193)
(6059.946,3276.871)
(-5459.071,1451.108)
(611.997,-1298.495)
(-4448.907,5124.215)
(-2196.626,-5703.225)
(-3172.326,-7915.112)
(3482.320,502.482)
(5383.203,773.351)
(-1544.731,5637.067)
(-4854.648,-11032.138)
(8583.470,625.892)
(-574.595,7634.052)
(-368.609,1181.877)
(-1405.186,-1677.401)
(-1521.928,-2600.095)
(-98.426,680.961)
(-862.337,4600.978)
(6241.308,-2779.240)
(-10299.074,-1302.622)
(4680.154,-2687.727)
(-3777.406,5609.269)
(2942.974,-9161.354)
(5496.248,3302.774)
(-2876.253,5281.915)
(-5894.960,-3873.037)
(-2405.931,-1519.822)
(3526.528,-6502.088)
(2966.426,2206.668)
(1451.871,-4010.204)
(-45.326,-4191.101)
(1763.669,-335.054)
(10510.269,-4261.136)
(7645.993,12099.990)
(-5359.555,2086.564)
(417.283,-4129.035)
(-676.856,891.782)
(5537.501,4843.070)
(977.761,-2195.904)
(1636.788,3345.711)
(4380.497,272.798)
(2206.008,-11.484)
(2061.526,12778.989)
(-3494.569,744.281)
(1654.564,6008.768)
(-1974.997,1503.933)
(-4348.292,2569.339)
(-5086.832,2400.266)
(-1583.612,-647.981)
(-282.890,-205.699)
(-2162.933,-201.285)
(2575.479,-657.762)
(-2565.024,2055.357)
(-3076.613,-1711.018)
(-2339.364,3285.411)
(3411.834,-2566.478)
(1815.237,-3360.807)
(3930.648,853.779)
(-5456.254,10880.601)
(-1962.392,-3690.532)
(3314.693,1713.575)
(-1555.835,4280.456)
(-4056.600,-3857.500)
(-2014.096,1796.883)
(-211.092,-1559.478)
(1670.254,4514.753)
(3772.895,-1104.673)
(-5537.929,1051.537)
(-2017.346,2340.263)
(1728.696,4106.296)
(-5264.119,415.727)
(1448.494,-1198.842)
(-5082.208,2800.707)
(-5984.038,-760.088)
(5731.666,-853.659)
(-6278.915,-2506.337)
(2566.289,4619.919)
(-7081.081,678.850)
(189.319,-1573.350)
(-2759.555,-57.207)
(-4884.345,-2142.797)
(-2640.524,-3645.350)
(573.293,-1360.497)
(2824.852,948.919)
(-3101.455,-1787.305)
(-4292.528,-5544.372)
(-2772.120,2386.934)
(7448.490,-2745.804)
(-2996.234,-7479.703)
(699.060,1741.468)
(6453.815,2674.370)
(-2670.556,-558.097)
(-5339.441,3947.543)
(1326.999,-10503.813)
(9502.129,1170.169)
(-1325.903,10401.838)
(-6594.951,-1017.912)
(-1228.485,295.644)
(-1053.660,520.220)
(-7335.998,-1504.309)
(-443.711,-7821.409)
(3562.429,-5383.297)
(4633.465,9270.293)
(-2215.888,-5946.586)
(-3190.123,749.341)
(2695.638,2841.959)
(-3742.713,-3230.789)
(1144.803,-592.537)
(-6180.123,-6743.931)
(8692.167,4934.439)
(2177.132,-5204.713)
(-8337.461,1623.721)
(5988.780,-569.612)
(-1399.103,-871.810)
(1585.006,-1303.101)
(1903.513,-1748.583)
(1252.429,586.843)
(-3491.235,8276.951)
(1935.407,-7168.613)
(-1382.032,1512.654)
(-177.978,1192.060)
(-7747.175,-336.627)
(3462.396,-4932.367)
(4862.978,2519.080)
(-10241.323,-6231.509)
(-3092.668,-1687.807)
(8494.825,-5326.425)
(5638.658,-5079.121)
(1407.011,-4765.042)
(4951.427,6588.377)
(5249.871,-54.286)
(2899.249,2517.138)
(4032.379,3926.478)
(-1860.411,5069.110)
(-4750.480,-811.501)
(2346.659,670.569)
(-2789.322,6379.441)
(3388.418,-3916.759)
(-1767.321,-1938.427)
(-3303.531,2725.400)
(3057.871,-341.817)
(813.255,4958.343)
(-3558.241,-3146.238)
(4256.637,2520.167)
(-2541.734,-3502.108)
(-6075.121,7366.206)
(1186.913,-7494.337)
(907.375,2233.196)
(5823.101,-1228.744)
(600.536,-5849.755)
(-4013.838,9633.071)
(1824.434,815.743)
(3776.319,3886.561)
(-1337.232,-4204.498)
(-1384.635,6389.890)
(-6743.753,4038.234)
(-2725.361,368.937)
(-4740.720,-6591.032)
(4990.651,4395.703)
(-5465.947,-6886.114)
(283.957,-3472.544)
(2251.638,7796.277)
(-1222.127,275.669)
(-523.973,-4441.835)
(-3748.173,3889.322)
(-7344.946,2828.795)
(2253.275,-15189.169)
(-2121.629,6465.319)
(858.582,-7035.479)
(4176.761,-2296.754)
(1803.303,540.088)
(1321.456,872.164)
(-2032.288,3220.205)
(927.932,-240.779)
(-672.070,1001.907)
(-5422.845,-1750.303)
(257.509,1382.517)
(-7594.068,-2160.752)
(1893.521,-8242.198)
(2877.307,-2306.316)
(-456.571,-8587.831)
(2437.987,6807.665)
(7118.953,-3929.703)
(-984.174,-502.994)
(-909.041,-2711.050)
(3625.656,-701.292)
(3209.489,4483.624)
(4231.766,-1248.768)
(-5113.220,2900.453)
(-718.145,-143.369)
(1651.931,-8010.718)
(3785.880,2105.297)
(-395.625,2134.845)
(8144.187,4554.102)
(-812.265,-6830.832)
(-7319.995,3004.144)
(10306.726,5498.976)
(736.804,1284.011)
(-4705.843,-439.447)
(4896.512,4833.814)
(-7426.882,535.959)
(-3267.931,-776.057)
(4030.183,2220.182)
(-1027.378,-2220.017)
(-4567.768,-4098.736)
(-799.483,2411.940)
(5072.341,-246.330)
(2899.494,-3977.948)
(1905.478,1718.356)
(-7094.563,9900.801)
(2819.248,-2300.561)
(-4259.636,-328.869)
(2231.829,-2108.670)
(-7606.062,-4489.727)
(4744.543,5136.909)
(-2621.350,-355.059)
(5519.112,-5557.196)
(-4345.871,777.150)
(3261.200,1062.063)
(-4218.227,4482.591)
(-927.901,-20.933)
(-2329.360,-7504.667)
(5581.529,824.137)
(-4879.299,-5168.934)
(2043.971,10081.118)
(5570.674,-8718.574)
(-7767.414,5078.559)
(1192.715,-2020.240)
(4892.039,-782.530)
