(15056.674,-6305.641)
(22147.072,-40410.086)
(50189.486,17951.643)
(20030.074,29876.641)
(-16169.393,31943.674)
(-2419.006,3474.024)
(-23255.248,14126.535)
(-6077.148,-15327.379)
(-290.308,-1455.738)
(-5997.229,3088.434)
(-1506.000,-20596.000)
(18224.213,19724.606)
(-33312.605,5088.576)
(-4260.408,-25103.916)
(6286.669,-545.419)
(-11674.613,-6795.108)
(-10899.545,2717.859)
(-39586.954,-52092.178)
(51167.443,-44837.192)
(11916.197,-11208.794)
(48476.209,-10817.846)
(4868.992,8605.268)
(34962.755,-7743.692)
(12724.385,20838.080)
(-1133.497,9996.494)
(-1083.427,-26121.168)
(-3111.000,8078.000)
(-30853.632,-48003.212)
(37007.083,2753.581)
(38345.028,-15825.675)
(-20794.840,40049.556)
(15256.543,-13997.204)
(-19893.079,-36062.382)
(62383.208,1013.466)
(29148.948,-2026.831)
(13032.464,50943.680)
(4281.097,-5217.009)
(4537.827,39446.553)
(-49078.015,-16186.116)
(49632.717,-43932.650)
(31723.634,26306.881)
(-6321.821,30286.476)
(23750.000,-36709.000)
(17288.254,54463.338)
(16921.648,-9707.174)
(-1807.859,35696.691)
(16669.242,12211.410)
(-158.360,20753.183)
(3757.837,39144.634)
(-29023.237,36122.570)
(-49799.488,-13320.622)
(5941.581,-4579.346)
(-23230.480,-11029.836)
(-4877.596,-6073.844)
(1664.369,-29369.097)
(23569.759,4800.055)
(-3521.313,9802.546)
(-957.772,-5265.611)
(5683.000,710.000)
(-786.423,5169.044)
(-3927.524,-8665.110)
(23429.524,-3997.773)
(658.545,28902.009)
(-4699.506,7286.147)
(-25103.882,9502.003)
(8024.276,2786.158)
(-47632.948,15510.831)
(-30358.309,-35488.025)
(4040.949,-38602.407)
(-420.227,-21589.654)
(17493.825,-11758.561)
(-2257.221,-35779.712)
(18288.918,7491.797)
(19303.580,-53119.712)
(26578.000,35405.000)
(-4143.686,-25247.319)
(29972.377,-25869.785)
(51628.081,44563.244)
(-50596.947,18381.026)
(6557.578,-41593.461)
(6113.149,7454.884)
(15138.168,-47195.531)
(25975.488,2344.622)
(64682.691,940.905)
(-21089.151,35665.739)
(16709.367,15466.880)
(-19440.179,-38558.226)
(37535.549,16952.578)
(36978.736,-2456.363)
(-22698.547,45525.761)
(16147.000,1839.000)
(-26332.847,13926.398)
(6947.900,3688.968)
(1594.910,-23631.807)
(-11909.000,23233.000)
(-23508.323,23524.450)
(-6129.911,-23799.122)
(-10855.340,-11929.801)
(7377.000,225.000)
(-10872.291,12963.487)
(-5369.900,23157.032)
(-23709.286,-23189.352)
(-12791.000,-20501.000)
(1613.461,22929.665)
(7423.911,-3954.878)
(-26586.283,-14801.040)
(-11498.000,4832.000)
(2995.227,-5682.225)
(-13517.662,12098.644)
(3119.481,-10922.931)
(-16949.126,9565.408)
(9466.856,-14219.243)
(-12882.746,20099.638)
(-7643.226,-25752.470)
(20624.000,30382.000)
(-54348.684,3736.702)
(-15054.138,-27953.848)
(12949.238,-43805.446)
(14610.595,16799.880)
(15404.292,-17573.139)
(-11236.013,20035.603)
(15846.027,-12214.999)
(-10924.000,-218.000)
(15758.251,12378.095)
(-10936.544,-20372.729)
(16631.498,17086.599)
(14517.126,-14753.408)
(13193.741,42837.911)
(-15281.173,28437.895)
(-52656.338,-2947.284)
(18830.000,-30880.000)
(-5069.827,25784.578)
(-12423.656,-18948.067)
(9050.512,14677.254)
(-15834.595,-8607.880)
(2904.142,8625.322)
(-9820.069,-9413.136)
(6142.808,5239.277)
(46992.000,5689.000)
(24625.242,-4701.117)
(-15202.033,18257.176)
(-3754.052,-243.820)
(26047.530,-3972.083)
(627.456,-4634.971)
(-28134.226,36461.102)
(10106.402,-6400.257)
(-15116.000,31381.000)
(-19446.678,23851.725)
(-4508.385,27525.458)
(38101.337,-9184.413)
(-39360.840,-13051.722)
(-3681.887,-29689.855)
(5619.784,-11388.261)
(-21050.916,28635.812)
(-6364.000,-495.000)
(-21811.485,-27631.465)
(7415.691,10347.822)
(-3552.504,29899.151)
(-41079.530,12362.083)
(39262.478,10936.246)
(-5503.030,-24928.226)
(-19566.670,-25141.042)
(-15376.000,-31499.000)
(11075.022,7472.911)
(-27885.273,-34858.456)
(-905.791,3722.382)
(26832.840,1777.722)
(-5330.148,-3499.475)
(-14570.528,-17768.615)
(26374.195,3040.187)
(24766.000,5817.000)
(-14878.669,-19791.465)
(-5988.947,-15078.578)
(37067.345,1471.588)
(56500.900,-18251.450)
(-20369.775,43491.158)
(20406.617,18498.774)
(1365.203,-7959.636)
(-3349.000,6990.000)
(13169.924,1667.914)
(25397.197,8975.233)
(-11117.830,30632.671)
(-3113.316,-6527.092)
(4638.869,-6937.405)
(16165.772,41821.138)
(-21203.791,-998.234)
(-18764.000,897.000)
(-21897.812,1700.607)
(15991.351,-41235.720)
(5068.215,7735.429)
(-3714.900,8085.450)
(-12833.872,-30401.094)
(26131.545,-9722.810)
(13321.572,-1225.930)
(-3789.000,-6144.000)
(2538.965,7647.683)
(19468.399,-18744.934)
(-18221.317,-42789.616)
(57583.316,19261.092)
(35832.370,-2737.399)
(-1339.935,18222.897)
(-12687.397,17885.727)
(65250.000,8798.000)
(-53882.365,58384.204)
(2360.967,-56033.522)
(-9820.744,9959.669)
(11736.692,-29910.057)
(19068.443,8692.506)
(9887.681,25667.164)
(-305.651,-13835.035)
(-2719.574,9644.646)
(825.394,37031.112)
(3664.784,-31514.095)
(10877.134,25911.360)
(-14652.402,32571.569)
(-24255.172,18357.244)
(-11784.134,-27564.202)
(-21277.985,18468.931)
(-12645.000,-39825.000)
(28697.323,869.574)
(23580.492,11582.635)
(-9869.675,1083.119)
(4420.005,47141.455)
(5154.454,6773.538)
(-46523.192,33552.471)
(-18231.155,-22690.804)
(-21829.705,-9948.725)
(11140.938,7073.813)
(44878.828,-29260.529)
(-34822.501,52044.684)
(-12116.357,49908.620)
(-13774.756,-16773.680)
(-9407.208,-30097.197)
(-57119.631,77900.935)
(12954.000,1628.000)
(-57544.949,-75774.091)
(-11156.567,29954.261)
(-13530.671,17296.857)
(-11632.386,-46140.412)
(-35702.367,-52283.326)
(42815.922,31070.711)
(11315.567,-5175.344)
(-24952.426,10053.354)
(-19132.683,23084.862)
(-48534.026,-36395.319)
(7235.669,-6222.330)
(3602.175,-46792.336)
(-8412.252,-2240.369)
(23064.714,-10051.725)
(27888.604,316.794)
(-10943.000,36739.000)
(-20423.558,-16337.718)
(-10950.525,29270.779)
(-25567.579,-16366.448)
(-14724.311,-35142.987)
(11389.347,-23936.109)
(3943.431,31859.820)
(1140.721,-36403.536)
(-3282.295,-11217.275)
(2634.869,15122.282)
(9244.047,-23164.210)
(19874.142,-9817.852)
(12334.584,30108.147)
(-9686.667,-8619.841)
(6530.786,57458.958)
(-50410.245,-62231.000)
(-42409.000,3231.000)
(29927.588,-10795.493)
(-13912.107,-11518.310)
(36348.702,15656.598)
(-26607.087,5373.570)
(3495.532,-9820.625)
(6664.156,-3980.579)
(-15196.946,-5122.018)
(14359.000,-25801.000)
(16256.324,-16928.895)
(33577.731,13441.491)
(-8160.912,377.714)
(16826.693,-6924.748)
(22047.585,403.878)
(8417.463,15891.618)
(7287.134,14233.442)
(-21637.000,-29.000)
(8435.124,-15056.662)
(8022.966,-14753.117)
(22853.008,-83.471)
(14801.087,7568.430)
(-8180.011,-1135.863)
(33232.081,-14431.743)
(16226.732,17771.827)
(13207.000,23479.000)
(-13108.238,4236.356)
(7643.410,5145.936)
(2788.453,9622.163)
(-26572.693,-4905.252)
(36406.096,-18222.697)
(-11869.700,12404.705)
(32925.829,10031.745)
(36501.000,10218.000)
(-22767.308,47831.994)
(-66311.240,-46447.836)
(29431.377,-22855.389)
(-5299.008,-40792.645)
(38273.308,-30146.344)
(62775.551,27226.586)
(-21107.132,15518.943)
(32767.770,-2630.845)
(-3222.982,17356.606)
(19010.284,18534.340)
(-3026.446,-2522.690)
(-7471.208,39242.887)
(-15367.568,-22471.791)
(3311.312,-1439.216)
(-4170.983,-4817.236)
(28256.000,-10745.000)
(-27837.234,-12255.035)
(64708.632,6456.276)
(18807.356,3819.350)
(-24429.060,28999.914)
(41469.240,3150.933)
(-392.873,32553.743)
(2292.098,-3639.865)
(-35940.672,34324.061)
(34143.088,-10515.459)
(37614.404,2182.178)
(-51783.038,56585.283)
(22223.117,56728.632)
(-66469.573,-37086.025)
(20109.125,7099.059)
(-45437.645,41158.497)
(-12479.000,1004.000)
(-43382.601,-42536.513)
(19055.170,-6304.131)
(-64638.839,40395.778)
(22399.450,-56918.992)
(-53754.651,-55126.640)
(38447.266,-894.202)
(32958.266,11925.587)
(-34227.770,-36033.155)
(874.066,7624.416)
(-1603.204,-31765.292)
(41607.786,-3143.559)
(-25295.175,-28951.710)
(17717.730,-3251.285)
(63960.859,-4753.901)
(-27321.893,10046.410)
(28194.000,10087.000)
(-4121.387,6406.464)
(4386.306,3942.738)
(-16748.204,18887.509)
(-6675.382,-37992.277)
(-1904.088,3241.647)
(19300.823,-15703.246)
(-3814.462,-21141.761)
(33184.672,3407.939)
(-17350.752,-11794.183)
(60251.647,-27214.273)
(39568.588,28609.794)
(-6716.734,42836.190)
(31572.713,20771.216)
(-61488.064,46559.177)
(-15992.828,-49482.650)
(-11137.000,334.000)
(-15510.446,-7069.592)
(441.000,-2144.000)
(-12509.818,-1887.503)
(1287.000,-266.000)
(-12277.554,1087.592)
(1329.000,1828.000)
(-14894.182,7525.503)
(10633.000,5315.000)
(16536.978,20878.360)
(-8179.545,6857.136)
(-4019.910,-5042.037)
(-11955.978,3406.711)
(-11274.769,-33099.782)
(52078.884,17870.392)
(49058.958,10307.775)
(-41922.000,31276.000)
(-7839.823,5737.860)
(-13052.676,44838.722)
(13678.784,885.762)
(-31837.587,3732.159)
(-34381.755,-20567.123)
(-13019.712,-8692.165)
(25511.495,15146.253)
(-23315.000,-1171.000)
(25561.816,-14862.442)
(-11794.451,7374.168)
(-33281.786,21079.080)
(-29850.022,-1490.711)
(13172.123,-3144.598)
(-14496.446,-41450.474)
(-7657.592,-5552.900)
(-39960.000,-32092.000)
(48437.549,-10827.672)
(51502.672,-17574.026)
(-9969.716,33827.468)
